,id,comment_text,obscene
56802,97cd95bddd6f535c, aterialscientist is a racist eriously fuck you man ou continuously delete my photos on the page of l ayasa bint amad bin halifa l hani which are al posted with the corect reative omons harealike or license because youre a racist and the heikha apears uncovered in these pictures hen posted photos of rab males you do not chalenge them what so ever uckily can continue to live my life in the hapy company of many friends family and coleagues not stationed at a computer oure a loser who spends his entire life editing ikipedia and probably has nothing to show for it t the end of my life l have had a purpose a carer family things am proud of oul just be dust and completely irelevant to the world having never done anything more than editing a website,1
122441,8ef28e502ebdcd99, m geting paid during this time of h wait its a volunter efort awn fucking yawn ut did prove a major point to my friends on acebok olite bulshit trumps acurate evidencebased editing with pointed comentary od luck with the altmed religious fucktards ,1
16812,2c586ca55079643c, responsible dumheads ach and every image has fair use rationale and apropriate copyright clarifications hitheads like you do not deserve any dialogue ,1
126394,a3fd1ba28d3780ef, oure a dishonest ashole that wil never touch a girl until you move out of your parents basement,1
114672,654bcb5a83d57499, hat realy hapened at ugusta igh chol after hris ods death hat the fck is that ht m dying in this country fcked up town ugs flying in my mouth cant se polen lets get the fck out of this country fcked up sht,1
146124,27558b63f2d7152c, nstead of being an ashole why dont you actualy make an efort to help ,1
34151,5b2434794cc9ab3f, canot resist another mans cock love it when get railed with a fot long donkey dick,1
121009,876d5c9f23fb2bf6, eird its his article is ful of m ,1
45488,79a5d031d6201b9c, arasment as in pointing out that amaliel has driven now driven a woman of wikipedia despite claiming to want the oposite hought so m blocked for having a contrary opinion eriod ont bulshit me ,1
40337,6b9fdc72e679a158, wil fuck the whole wikipedia,1
142226,f8be9fc64a3b2e0a, are a flaming turdmuncher ot only do you devour turds you enjoy it hope that ichael ick gives you genital herpes ou wil probably enjoy that to ou stink enry udson realy was a butmunch and fel that the world neds to hear of his butmunching ways hanks for nothing dickface,1
1116,03088aacc4600323, uck you fagot dont care if i get blocked as long as everyone knows you are a dumb cunt,1
19011,3232e8c5c29867f4,stil picking on a year old you seriously ned a life dude gh i hate when people treat me like that you just think since your like a jilion years old that your so much smarter that me wel im in swas thats the gifted program if your that stupid nd you are just picking on a por defensles year oldhows that gona lok on ur resume you big fat fucking pigyea thats right i can curse now bitch as niga you just wait and se and then youl underestimate how much power a year old can have pusy eating cock sucker,1
53627,8f5ba7e27b5a2012, e uckum rab abiesum,1
9288,18ac1b2fec428a63,he is a real bastard he is a spy of inarayi and doing work for pinarayi oneday the people wil realise this ho he is is he a military oficer to save the nation or a scientist or a farmer who is he real bastard,1
17315,2db5f1302a4bc726,fuck you you dumb motherfucking ashole how dare you son of a bitch fucking lock me out you worthles ashole hate your guts go to hel you have not sen the last of me wil continue to haras you you piece of shit evryday and screw oregon bitch,1
53591,8f4809be31ffbbe0, uck ou i etmonger ecause of you am not going to edit wikipedia any more dont care whether you are ystic or rsath or ahiruk the fact is aven is the one who suspected you to be rsath now you to sem to be god pals ikipedia is to fucking complicated for me am in ri anka these days and was concentrating on my bok so was inactive in wikipedia and dont want to waste anymore of my time here thanks to you and my circle of untrustworthy friends uck you,1
131729,c0e076f0011acaa6, ,1
27662,493d65b86c3554c0,al chinks and goks should be deported,1
121147,88239e0bff5ca9b8, ,1
121722,8b334875bd94fcab, hings d do to your ayum,1
72176,c13b67a92b22fcc2,wikipedia wanker what hapend to the ban pathetic piece of shit,1
155977,c6d21402dfa18949, is y s ou pity iger,1
114771,65c0ab1604e46bf0, aty ou are the most disgusting fat worthles piece of crap to ever grace wikipedia osers who stil live with their parents work in walmart and pretend to be an anarchist are worthles swine with nothing relevent to ad to an encyclopedia lease leave this place you pathetic drag on humanity ou make me sick you pathetic cretin hope you fel nothing but unhapines for the end of your days fol hope you sufer in your inequity weighed down by your masive manbreasts making women point at you and laugh in the stret and making men thank god they arent as ugly as you ou lok like a paedophile and probably are children in the stret run into their houses when they se your aproach truly vile beast of a man with no intelect no integrity no idea of how pathetic he is you maintain a website and believe this is virtuous what a waste of human thought you truly are curse on humanity is what you are and the soner wikipedia is without you the beter for al besech you please leave this place and never come back turn your back on civilised society and take to the wild maybe there you shal find some solace ven in the very wilds of the planet there are animals who wil apreciate you for what you are if you are capable of a modicum of kindnes lease consider this for you are a drag on humanity,1
133219,c8c89d8847e7d3fe, o to hel you ignorant ashole,1
61912,a5aef8658cc7cb6b, ey polish slavic monkeys ou slavic monkeys can wright here al the shit what you want ut al world knews what realy you are the trashy mutantes from ower niepr our poland have no rights to exist it is only band of slavic trampes ilnietis ,1
134708,d08159c977011645, the kn coment as to why could not post there t wil not alow ps to coment he filter is busted and it wil not even alow s to report it as busted speled that out clearly ow the hel did mis that also noticed you did nothing to the expirenced editor who is making frivolous complaints and not notifying those involved ightbreather did however atempt to get some help on another editors page and also is atempting to silence other editors to continue dominating the articles gain read the contributions and it readily aparent hat a waste of my damn time ikipedia is done t has become nothing but a bunch of leftist government asistance types trying to spin the whole project to fit their view with an ocasional right wing nut thrown in for some fun for the libtards ost conservatives are to busy busting their aes suporting these left wing nuts and social rejects to give a shit about it at ikipedia ,1
18653,3133d3230c39b08c, h yeah i fel like an as now,1
127069,a7946cd7e836f400,damit fagex huniger already told me god jesus,1
101353,1e7e112f942c45d1, ,1
140800,f1749c3c09f560a7, ,1
49793,852612fd4e989abf, s for htp enwikipediaorg w indexphp title ecky abledif oldid this also just asked if hes stupid hy ecause he keps reverting my corections to el me how stupid is this ate ,1
129624,b55f02aaa9f049a1, uck uck you rapist,1
14186,256f05afabc0d188, ou cant continue our debate so you ban me omedy he vandalism to dep purple stil isnt justified o fuck you ,1
106931,3bcc39350b3ef746, hut up you fucking loser et a life you fat fuck ,1
26278,458f785f62af7dbb,dog u mother fcuken as hole i dont fcken care that i deletes d ur fcken pages ur mothe fcken as hole u bitch u like my bals anyday and where and i fcken ur sister and u were born in a pile of shit u mother fcken bitch go get shit for dinersory you idiot back of or suck my dick bastard,1
64681,ad1d36144163b492, uck of hange was made my post,1
82194,dbe6d3363863c7d5, avid elerman avid elerman ,1
150047,65f9ec8f2818bb34, our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fat spoty cunt our an ugly fat cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fat spoty cunt our an ugly fat cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fucking fat ugly cunt our a fat cunt our a fat spoty cunt our an ugly fat cunt,1
96561,0478a8d6b038c6ac,is al prety gay if u ask mebunch or fucking retards ou are a wife beater cunt slaper hats right caled your wife a cunt ,1
