,id,comment_text,severe_toxic
88132,ebc35bd6742394b9,im not writing about myself i made this acount to make a page for this person theyre very noteable and just because you don t know who this person is it doesnt mean they arent relevant so fuck yourself up the as go jack of to wikipedia some more seriously cant you find something beter to do with your life i bet your single and doing this in your mom s basement ,1
145746,21a8d6268f06bd50,you are a son of bitch turk just to let you know you know nothing about azaris or other iranians turks are backwards and the whole world knows about your backward culture and people you try to pretend you are europeans when the iranians are realy related to the europeans and do not care but you turks would kil yourselves to be europeans or white ,1
45231,78edac47775fc787,audi fuck you shit talk contributions ,1
114396,63d60e1929b712c7,you are a douche bag die and burn in hel,1
101953,219a94d9195f9526,no it was re ad not read with two d s you stupid fucking cunt ,1
16546,2b9ef5d633a75136,my edits quit fucking with my edits you stupid awbern shit eatin sonofabitch ,1
20919,3731c09a908ffde7,f u c k i n g c u n t s get a life you sad f u c k i n g gits ,1
18664,313d302bbb1d1086,american fuck you dumb american shit ,1
123627,95390a4e0cd90ad3,fuck you ashole fuck you you cum guzling cock eating shit fucking ashole cuntrag scumbag don t ever threaten to block me after the countles contributions i ve made for this site you litle shit i l have you fired you useles son of a bitch ,1
155722,c2a04ea79dcfd1a4,come duct take you and rape you til you die fuckhead,1
20945,3746b3d6ac243dee,u anoyin bitch why u kep on revertin wat i jus did smh loser as cracka who wana be puerto rican,1
66354,b18ad3eba793ee52,go fuck yourself niger,1
115197,67f90aa54bfe803d,shut the fuck up you gay nerd fagot ,1
30626,514e50273c3a2a26,islams you mutha f ers,1
71849,c0656ee0c08bd9d7,shove a sock down your throat and out your as ,1
56110,95ed6b9ad7c3c316,remember me i m back you child rapist fagot fucker you lick litle y o girls pusies and suck y o dick gay as fagot you god damn camel jockey fucker you god damn a b c you suck ape cock motherfucker you mother rapes dinks while your dad fucks hapa cock you fucking ginzo loking motherfucking nip loking fagot you suck sand niger pusy you fagot wog motherfucker you lick litle y o wetback whore loking raghead spewing ocker pusy you fuck y o neje ashole you motherfucking limey bitch you mother is a cros dresing whore slut that maried a crosing dresing fag transexual you bitch as jim fish haji gub as mother rapes dead granies that bitch digs dead sluts up from the grave yard and straps her strap on on and bangs the dead sluts in their as you mother fucks you god damn dune con che che bog irish licking eight bal jungle buny oreo sucking great grany and i know you fucking watch while train banging children child rapist motherfuck you rape huns you suck child cock you suck flip childrens dicks and finger clog wog bounty bear as i m going to folow you and post about your child rapist loving whore as every day you slut an nig nog loving whore and if i am baned i l wait you fucking slut banging pusy licker and then post again after my ban is up you child rapist you eat childrens cock and suck their pusy for breakfast lunch and diner ,1
91113,f3b8e27a83f9b7ea,maybe you dont understand the heirachy you fucking cunt arse muther fucker ,1
126734,a5d240cc8bc87faf,am going to shot you in the head and laugh as your brains splater onto the ground am going to shot you in the head and laugh as your brains splater onto the ground ,1
9487,1926c91c07e0b9fb,you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum ,1
111542,54bac6501d5849f2,fine cunt fuck fagot jiz bitch cunt whore shit ashole fucking retarted as wiping muther fucker you piece of fucking cunt shit ,1
29968,4f95394c7229f84c,u motherfukin bitch i want to rape you smely whore stop fucking blocking my acount or il get my niga homies to came and kidnap and rape you and your family,1
1226,034beefa865b5381,i have a dick its biger than yours hahaha,1
44312,7651e3696152e558,fuck you you cant block me i change mi ip every sec ,1
44784,77a723e8d6a1de64,fuck you you dumb sack of shit,1
61424,a46a6d7aff78d013, yawn huh what me oh fuck of you dumb cunt you got burned not done with you yet dodge charger z yawn damn youre a dumb dumb huh go on block me pul my isp yawn fuckin dumbshit you made up that stuf and didnt get away with it why not just admit defeat and go away pride to big i ve just sen your photo youre not a real texan are you night night ashole yourcousin,1
150609,6f0cf0013b7e867c,hey bitch you are the bigest fagot ever i know you like that cock in ypur as and al but do you even fel it anymore or is it like throwing a hotdog down a halway oh yeah by the way your aunt just caled she says she wants you out of her basement and she wants you to get a real job you litle bitch and one more thing i heard you weigh pounds ive got a tip get active and eat subway you litle bitch ,1
158856,f4dca9e513e0366f,hey hey fagot are you dead yet or are you watching your mom geting raped by filthy pigs which one is it i m coming to rape your mom and shot your entire family you have wek to live you motherfucker ,1
2264,06205250808cc1f3,motherfucker dont be changing the fucking gta timeline ,1
96783,05a6a906b0f0203f,it was my own fucking page can one edit their own page ,1
21535,38bdd9006d0604cb,u suck realy hudge cock ,1
132262,c3c8c9e0d4251dd3,suck my dick first maybe then i l consider what you have to say ,1
79384,d472b35e0c0c8297,go fuk your mom you fukin fagot i l comit vandalizim on your page al fukin day long and you l like it you fuking quer ,1
12420,20f2a51721bfa952,shut the fuck up you motherfucker you probably engage with incest with your deceased grandmother ,1
4840,0cd29f52aebb4750,yo you absolute litle you wana step up face to face toe to toe you absolute tiny litle hopeles ,1
31248,52fe440a6022e7ee,who the fuck are you ,1
21145,37ca0f346029334e,im glad that the motherfuckers wife died fils me with imense pleasure to know such a bigot had to sufer teribly d d d d d d d d,1
120395,83f66f6c00cf2985,dont send me a warning again or i wil rape your face and your dad bum hole,1
36925,629e62f2b60b5860,go fu ck your de ad mum and lick her corpse you dirty litle w hore get a life you pathetic excuse of a human being,1
12361,20c55106daff8715,hey dickhole i m gona fuck you up asface so fuck of shitfucker me take this of again and i m gona whop your as so bad you l be sufering and i l be laughing hahahahahaha fuck you dickfucker,1
136092,d7dfd06388dafe24,hey budy fuck you,1
118733,7a8f77565e0df03e,thanks for being late to the party but i have aded no new articles since yesterday while you have al ben very impolite and overly protective i have lost interest in torturing you so you can go fuck yourself ,1
80816,d83364b3a26d055d,supermarioman is a fuckas you are a stupid motherf ker ravioli does inded cause diarhea lok it up hed my warning ,1
46360,7bd6e3f6ce15e69f,soulja bitch is whack fuck da dirty south,1
63030,a8a3dda4b1e5d5a7,fuck you bizitch yo fuck u fuck u,1
102808,2625e751c827b607,suck my chesy dick ,1
52046,8b49c1da6bb88c15,you know who we got here mutha fuckin charlie bronson you must think it s white boy day it ain t white boy day don t waste my motherfuckin time,1
62446,a71f6421a7568f59,martin conway sucks cock in the men s toilet at the anu hahahahahahahahahahahahahahahaha what a filthy homo,1
112835,5b97205a03d9e6c4,get the fuck of my page you motherfucking mulet ,1
91706,f52a9e164264e2da,fuck you you red scumbag fuck you you red scumbag wikipedia sucks,1
21653,391428943690d57d,you re a motherfucking homo try geting a life you delete perfectly god articles for no god reason then insult the maker of the acount it s your own fault everyone s ben atacking you you god for nothing fuck and fuck this filter that tried to stop me it can t protect you from the truth this is going to kep hapening from me from the people you fucked over from their friends and stop salting your hair you freak you lok like a godamned hobo ,1
83492,df64516a9e521481,you motherfucker you suck major frisco cock lying comie bastardo ,1
92050,f6123cf9383dc725,you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker you are a mothjer fucker cocksucker ,1
