,id,comment_text,insult
122362,8e85809eb9923b20, ont be gay itler was a form of hero,1
10553,1bd73edf78578bcb, h yeah it does dumbas avent you ever edited an article before to make it wordier and harder to understand ,1
121320,891c83d5d71d2978, elo make the internet suck k bitch face and you are going to die oneday even if its of natral old age,1
125946,a1a106eb6bc3340f,im geting mad ou had best stop harasing me ou know that that stupid information isnt neded on that or wanted so stop waisting my time,1
34818,5d010d469500fe65, ou oure such a sad person the fact you f makes me hope you get raped murdered and you rot in hel you ,1
40580,6c4c16b877972930, aling a dickhead a dickhead is not a personal atack ory but if he fucks with my edits again wil cal him a dickhead again,1
38773,6776f73376390b8d, a aget go fuck yourself homo,1
18325,305fdf55e8c731c4,camp lazlo do you like it or not dont like camp lazlo it bores me and lazlo is an idiot,1
32098,554a87fb67e51344, uck l syriac ation amishli belong to rminian and we wil fuck al syriac people if they wil said no,1
127086,a7afb550a64a6340, agot uck you bitch youre a fagot,1
57509,99ceae798dd6392e, oure a bitch eah sure my edit mightve ben worded wrong but my second one was not eople shit out of their anuses and youre a bitch oth are facts of life dumbas o to hel,1
74537,c76969aa2a3bf877, ou are very gay oure gay,1
151978,85e02bdfa42fc362, egarding the ghey as admins ick dez nuts and suck a fart out of my as,1
106989,3c0e68a952c1442d, here are lots of fags in this world and thats why this word is not an insult atack so pis of,1
155064,b84d27dbfe394b55, ho was that jerk who blocked me hy some asholes have authority to block the others ither you pseudo grandmaster of azeri origin make your own corections about ntient ity of husha founded by anah han in century or wil kep vandalizing your stupid article and then write a special leter to wikipedia acusing you of spreading zeri propaganda in ikipedia wana know the name of those asholes who tried to block me ucking idiots,1
144820,12f16da46b055b9f,think on this fuck you,1
150282,69905f2361c00c19, ,1
68636,b7a0bb336f6e7f9f, ol oure to incompetent to place a proper warning diot,1
99860,16584c23f714d37f, uck cock you sniveling cunt,1
156976,d677f153f2ba9429, o you ned to fuck of talk ,1
147929,43fe869776e7df05, acists hey are nothing but racist litle boys with litle white dicks who want to suck dolf hitler surely they deserve a les than welcoming page didnt know wikipedia suported ,1
109526,49d78b1a037f8564, agot uit fucking wit mi sht niqa,1
80608,d7a7b14b6ebc309b, uit isrespecting agans o back to your ucking meting,1
115197,67f90aa54bfe803d, ,1
25744,44211e568ef7f5dd, ory ou smel of pickles and farty bums ou smel like a bum with a pikle shoved up its hole ou smel of pis,1
146454,2c76e6b52a9df238, update hy dont u just stop trying to take control and leave the fucking article the way it was origionalyu stuck up prickyour a fucking waste of space get a job or a new hoby had the website ben fantastic stil would have removed it folishbenget the fuck over yourself ,1
83479,df5b48ac99502eb7, lease unblock me ser uhwuzdat insulted me first quote can demand that do herenow stay of my page you stinking racist sockpupet vandal only answered in a way that semed adequate to this unprecedented personal atack ,1
24995,4218235cb005cea5, ,1
34869,5d230fe5287627c6, was trying to clean that stuf of the main ig ast page by creating a daughter article hanks for helping ,1
90195,f15fe88888e57091, i ankstain uck of you ignorant cunt yeah evert this you arsewipe ,1
101721,205bbb0f33772b8b,fuck you fagot fuck you fagot,1
71598,bfb1c2188980053f, never edit on wikipedia hat the fck are you doing b you sn of bch of bstard,1
119219,7d53d4c107032f24, ou are a bit of an idiot aren t you s per you elete recently created article that duplicates an existing topic inflation lease indicate where the term nflation myths apear on the nflation target diot ,1
10986,1d09ffd83a47d3a4, i ,1
152534,8edc8a9c5d825c16, ,1
152790,929ea859b5551dee, ogscast se u r a yogscast dick rider its not vandalism if its true moron o quit folowing me,1
127864,abf3691a5d222675, hit niga ,1
111358,53d16753c044be2e, ,1
20940,374188f033b751a5, top uit reverting my updated to the red article heres nothing wrong with the part aded or the seperate section dk what the fuck youre talking about when you say unreferenced shit,1
128318,ae4f056e4859882a, ou pig hy do you deny my people and language ou are racist,1
132827,c6a97421857ea62f, cat i was wondering if fagots as large as you participate in these sexual practices as apart of your regular daily routine ,1
76702,cd6a2a47c6e05e94, our a fagot fuck eat my vagina juice,1
56996,985e8bc28daefdfc, i this lptyzm again m a fagot who wil never leave users alone and yes m a stalker oure right ean and any ned to stop being a fag because quite for god and l fuck my moma,1
97052,0745ef27e6f8f8a4,dolescum you are a stupid motherfucker,1
23226,3d5d6d4368458d93, uck ou hy dont you suck a turd out of my ashole ou think you can handle that dumbfuck eh ,1
90363,f1d7893688a3e334,i anal rape litle iraqie children while i type crap in on wikipedia,1
46155,7b50a142ad5a428d, o fuck of and die rape fantasising sluts,1
31232,52f49e26271abae8, ou are to forward you came onto me to hard herefore uck ou ,1
28206,4aae44bd602657d5, our harasment of me ease your wikistalking you litle freak htp enwikipediaorg wiki ikipedia arasment ikihounding,1
67523,b4b37103b7834d25, dude you think give a fuck about you posting this bulshit warning do something useful with your time rather than flexing your litle authoritarian muscle here dont you have anything beter to do in meatspace perhaps shove your block up my as for al care talk ,1
49979,859d774c35ab8eab, lus you are al gay for questioning this bul get a life,1
76793,cda7999f6d81c35b, ,1
18354,3070e8c0a53030de, t wasnt enough no because they were deported and not executed y human brothers a ha ha ow many wedgies did you get in high schol ucking renchies hat losers ,1
155203,ba6071c3a9893786, ear ef ,1
79781,d5718a7cb7960c91, you are an idiot believed in anta laus and used to go around to al the stupid kids in my st and ndgrade clas and tel them anta wasnt real he teacher told me to stop but didnt because was smart and logical even at years of age f could be logical at that age any kid can stupid parents like you are geting in the way of kids developing their logic skils rom the time first heard of anta laus when was years old knew he was fictional ow come knew it and yet youre saying children shouldnt find out hat if its a smart and logical child like me who asks questions about the logical falacies you know like because m ,1
48552,81dad36c772c455e, ,1
29851,4f415e6f024970d4, oure a et the fuck back on your corner and make your pimpdady some cash bitch uit with public sites ho died and made you the hal monitor incerely hat same guy ou know the one thats fuckin yo bitch ,1
38484,66b5280dc7e6162b, hate you ecto,1
3729,09f281221f4a8bec,right its les selective you stupid fuck,1
50303,8678cdefddb93720, gred e can go to hel wil kep this up for a few days though because its hilarious,1
139546,eae4446debc9c257, am tired of neurotic idiots mesing with my page and my links asked this bike weirdo to email me but he hasnt done it yet ho can act as a mediator to resolve this want him to leave me alone el him to go bother someone else richzubaty at hotmailcom,1
154068,a7f56355788bb1ef, ying scheming vindictive easel urn in hel,1
65990,b073c1977d68f3fa, ,1
9181,18736dafe129bfe4, imbo ales is a gay litle fucker,1
143314,fe60ea3f6418e7bf,fucking fagot hopefuly somone rapes or eats you son you fucking idiot,1
2055,0593a8a738fedf41, gho tegheri eletion ho the hel are you to decide what to delete and what not you could go fuck yourself u litle piece of shit,1
142767,fb8d622c2e7b01fc, agit drew likes penis,1
76100,cbb820a857d7aa49, his is an absolute fucking travesty this vote his page was moved without a fucking consensus to a page that is not even in nglish for sake here we have a vote that has not acheived necesary to move it from what was the status quo at iver late and yet the page remaines at this foreign language name you al ought to legislate at elections in hina ts an absolute fucking disgrace his is it have fucking had it with ikipedia its a load of dominated by a an mericocentrist view of th world and so long and thanks for the fish give up unc aris was right the lunatics have taken over the asylum where our language is usurped by a foreign language on our own site because of politcal corectnes merican ignorance and an rgentinean agenga bet it wont be long before we find alkland slands moves to alvinas what a buncgh of cunts,1
138277,e3e7b406d7647bc2, ean oyland is a moron he lead says its a terorist atack hats what an atack on an embasy would usualy be clasified as he next section describes the kind of atack a car bomb ean oyland is a moron,1
80056,d6331c8f7f8a6863, o he fact that i thought u were a female al along proves that u are female in a mans body which makes you a transgender ow i noticed that u are having your transgender talk al over here od for you ts already tough enough being a transgender yphoidbomb your last sentence is s a man want his testicles revoked ou should tel s a transgender want his testicles revoked know you want my testicles because u wana atach it to your body since u dont have it ave fun doing the shitest job in the world editing wiki osers ow cry al over again oment igned by ack homas ,1
103865,2bbdae6c2d3a50d5, ,1
32295,55de51b44c64e7c3,listen as sugest you trying to haras and threaten me am making disruptive inapropriate or hard to read edits or violating you are harasing and bothering me he fact of the mater is that elinda is here is source that shows that she renounced her panish citizenship t does exist do not give a shit if you give me a level freakin warning ou are purposely picking on me and you ned to am not making disruptive or nonconstructive edits and sugest you get your fat as of the computer and get a life instead of bothering me,1
