,id,comment_text,identity_hate
86261,e6b4467d28500274, you ought to get col it s not like i held up a miror to you and caled out white trash may ,1
46587,7c7e8fcd3acd638f,regents licks a taintopenlygay,1
98238,0d6ea3ed37bb1bbe,black men can t black men can t read write spel walk think dres or speak but apareantly they can jump ,1
133615,cad35dd1bac8e573,oh yes john let us al join the hate fest against turks remember turks are evil and turkiye should be nuked yes,1
1149,031be7991d883341,hey you freaking hermaphrodite please unprotect your user page i would like to move it to a more suitable title or thre ,1
89334,eef4a004cdb68696,i am gona cut of zhanzhao s fucking indian chinese bastard bals check out the contents for personal information released zhanzhao is gay wahahah,1
14588,2686d065ac772937, hey vacuos empty minded cola get a life the reason no one has edited your garbage articles is because no one cares only cult fanatics who have major emotional problems care about dahn yoga and its scumy leader how much do you want to bet that there aren t sources in the korean language listing your beloved ilche bastard as the deviant gredy prick he is why are none of these sources up or the fact that le s former devotes have gone public with alegations of al sorts of evildoing end the sham you care as much for wiki as any other cult fanatic the articles you helped to edit are a remote cry from fair balanced or factual end the sham take a god lok in the miror and at the same time lok at your own cynical self and how it is that in a world filed with morals spirituality and culture you chose such a false and criminal like path bring on the criticism as only a cola dahn nutjob would ,1
82067,db8b540c603eca20,september utc listen here bitch lets get one thing straight the day i take orders from some chick in the bedrom is the day hel frezes over i wil fuck you like i fuck every chick im with hard and rythmic for about minutes oh and if some stupid dumbas bitch ever came on me i would strangle her to death ,1
79565,d4e23c86f5b1d708,jew fucking power for alah bom ,1
49615,84a3c2e67c46d0c0,hi fuck you fagot ,1
158023,e778d4f09a32b559,fuck you niga fuck you flocka aint a gangster so he s not gangsta rap kids these days are so fucking stupid and mainstream ,1
126179,a2ce70001a01972b,negro please now i know why malcolm was musrdered so calously it was because of santimonimous and cowardly creps like yourself malik hear this if you continue with you nazi antics i m going to make you famous in that maner that no man neds such exposure also i wil take this up with the wiki board remember there are a ga jilion people out there who don t like your ilk i don t know who s butering your behind in al this but rest asured i wil find out the facts are out there in fine print and bit and bytes murderous paranonia and infantile rage wil get you nowehere least of al recognized as an intelectual ha so if you want to continue to defend swet rev al and grand papy strom against a mountain of evidence then that wil be your legacy please respond and let s have at it p s if you have a significant criminal record then this besides partialy explaining your mental state should also be included in consideration of actions against you veryverser,1
153663,a07539c160ce57e5,how could the capital of israel not be part of israel you fucking brainwashed arab dumbas ,1
57758,9a9114fba009e4ff,japanese bastard fuck of you evil race ,1
62923,a84ecc50a3d3212c, abd is muslim scum the religion of terorism preceding unsigned coment aded by ,1
63949,ab224edbed99a3dc, don t forget moses damned you before his death as israel betrayed her god so let they spread al over the world yes there is an israel today but the peace has never come there and it won t be of jews are diaspora anyway wel then dificult days are waiting israel especialy about iran even israel can t breathe without us don t wory we wil make israel hapy also until you american jewish diaspora satisfy us against armenians and greks in us however most of american states recongized the so caled genocide i hope us parliament doesn t make that kinda mistake yes nobody welcomes jews do you want examples spaniards had kiled thousands of jews and we saved you french people burnt you down alive britons expeled al the jews no ned to talk about germans askenazis were living like animals under byzantine rule until we ve come i can give you a lot of examples yes there were milion jews in rusia what hapened then al of them were forced to live in pale most of them slaughtered orphaned and expeled most of the jews in us had fle from imperial rusia yes they realy love you i have talked wit many foreign people a rusian girl told me ew do you like jews a grek told me don t you hate an armenians told me kil al the jews who are decendants of devil only arabs and turks welcomed you but you re slaughtering arabs in palestine at the moment don t misunderstand me i am a realist most of the people on the world hates turks also but we have a diference we are the strong yeah some people loves turks as wel but they re minortiy and hatred of others reason is more jealousy last but not least i said that you couln t behave oposite against us in my last coment ,1
25495,437f0f665df8dabd, wel duh i mean its gay who cares about his sexuality penis penis penis i canot be silenced,1
94956,fddabbe37cefe5cd,suck my dic fukcing niger i am your master ,1
80300,d6d082903ad49b3b,sidenote xizer is not a racist caling this guy a niger was just funy though lol,1
138368,e44b789a55a34a7c,hi enemy you wil never be able to get rid of me fagot ,1
125180,9d8624f094ce679f,stop sucking that fatas dick you nigerloving kike,1
127654,aac4dc3102e5eaad, the aditions i made were factual it s aparent you re just another israeli hasbara agent more than likely you re a racist kiler and land pirate if you claim to be an american you should be executed for treason ,1
119170,7d14fe3f1b10a28b, nazi germany and real germany are identical you ucking re ard you are a nazi apologist go die in a fire ,1
54486,919fbb7c6daa23a0,i knew you were a dick but a fag to nice job on the morgan discusion i liked how you buried the coments in the archive section,1
159029,f780e4f42aa5a344,death to musulmans ,1
79632,d50f54d320dec64d,fuck you those were not personal atacks they were strict facts do you live with these people i think not i know who you are joseph we know who you are you caucasian white boy wikipedia sucks and so do you,1
150609,6f0cf0013b7e867c,hey bitch you are the bigest fagot ever i know you like that cock in ypur as and al but do you even fel it anymore or is it like throwing a hotdog down a halway oh yeah by the way your aunt just caled she says she wants you out of her basement and she wants you to get a real job you litle bitch and one more thing i heard you weigh pounds ive got a tip get active and eat subway you litle bitch ,1
121204,8880920e3099fbbc,no tel the real name i cant think of it is there a name for a mental disorder where a jew acts like a nazi and does not realize it himler by proxy maybe om knows but i read that aspergers have no ideas they are aspergers could that be the same with himler by proxy that om has what is with the admins i should have ben baned by now maybe om and fil s moms are making them do homework and kicked them of the computers the admin response time is realy slow tonite ,1
