,id,comment_text,toxic
66389,b19c406eab9968d2,nigus luv dem wyt biches fa rel,1
101074,1cf6e2b501116c10,hey mongo check out the comons if you can figure that out you dumb as i bet scat girl stays there al day totles,1
110405,4eaa0676bd0bc79d,i want this removed meg is a fuckin awesome drumer she brings a load of unique simplicity on the drums unlike you anti white stripes fags who like al the biger faster coler stuf i don t get what s wrong so a drumer has a unique way of playing that s great a drumer dosen t ned al this shit about his her playing a drumer can play anyway he she wants to there s no special way of playing that al drumers have to go by so i want al this crap removed in the next days if not i wil erase it damn you morons s man,1
66727,b28eeb594e5ac00f,aw widle wikinazis baned me maybe i should hire someone to take this place down then what are you retards going to do with your pathetic lives ,1
59371,9f07b1f5f5d4b9ca,haha you suck you suck john reaves way to stand up for your boyfriend you loser by the way i think hangingcurve told you but in case you didn t know that was if you can stil remember you actualy unblocked safwefe in may per god article and on imediately reblockable condition that was probably the worst unblock ever on wikipedia a few days later safwefe abused socks and was blocked again and that s not over over the years safwefe returned to continue the same patern sometimes making some god edits but abusing again a notable sock was brave warior and then comes the comunity ban by hangingcurve for inapropriate edits to barack obama article then safwefe returned in to trol former editors he s ben in dispute with mostly hangingcurve but maybe safwefe should trol you instead now can t believe you actualy unblocked safwefe lok at how that turned out you fucken idiot admin ,1
59783,a015294a3163eeee, you omited i am a c nt also hapy to be of service ,1
143352,fea2e7c0c6208609,thank you for paying atention luckily these morons only know about two celebs i work for and none of my clients could care les about wiki what we al care about is the link to the oficial site so the option for true and relevant information is available to them we don t have time to play the wiki trol game so yes you can se the history of this omnitrol and that username was created just for editing those two pages i expect the user terminated and the conecting profiles to be found and terminated you can se the moronic trail they left in the history regardles of username it s al the same trols again we could care les about anything this site ofers but if information of my clients is going to be posted the link to the oficial pages must be included se to it that the links are never removed and you wil never se me again simple as that i have several systems to chose from so edits are never an isue block my as and i wil stil shit on the trols thanks again ,1
144202,09862906f11a3488,i m not folish you mother is folish you prick and replay to me on my acount not on my ip your such a nerd with acne that wil probaly die alone thats a shame thinking your al col going on wikipedia everyday of your life and not doing anything if your a tenager that just makes it worse it has a link now and im yrs old your probaly a year old man that lives with his mom ,1
70021,bb5747668e181d81,stupid bots deleting pics i would like to ask a human to review the entry and posibly ad photos from the links i have provided i canot figure out how to do it myself also someone should either reprogram or shut down this bot april welcome to wikipedia although everyone is welcome to contribute constructively to the encyclopedia one or more of the external links you aded do not comply with our guidelines for external links and have ben removed wikipedia is not a colection of links nor should it be used for advertising or promotion since wikipedia uses nofolow tags external links do not alter search engine rankings if you fel the link should be aded to the article please discus it on the before reinserting it please take a lok at the welcome page to learn more about contributing to this encyclopedia your edit here was reverted by an automated bot that atempts to remove unwanted links and spam from wikipedia if you were trying to insert a god link please acept my creator s apologies but note that the external link you aded or changed is on my list of links to remove and probably shouldn t be included in wikipedia the external links i reverted were matching the folowing regex rule s rule a za z photobucket com albums jpg if the external link you inserted or changed was to a media file e g an image or a sound or video file on an external server then note that linking to such files may be subject to wikipedia s copyright policy and therefore probably should not be linked to please consider using our upload facility to upload a suitable media file please read wikipedia s external links guideline for more information and consult my for more information about me se thanks granted yes they are links but to photos intended for that particular entry they are of the album the tv show and the video respectively of course a stupid bot would not know this i sugest a human review the data personaly ,1
68349,b6d82a81bfae9d6e,these wikipedia people are liars and fascists tabtab tabthey blocked me because they didn t like the facts i posted about a corupt busines man these people are liars and this is like fascist germany tab tabtab tabtab tab block these fascists ryulong cacknuck are lying fascists ,1
62278,a6a606fff2c73afe,what i mean to say is that im a big fucknig idiot and i dont know what im talking about,1
32431,5649495e917a42be,providing source for what this idiot came and put a spedy delete tag on a stub there s no source neded this is just a stub with basic info such as game title and release date i think he is just a fanboy who don t like games ,1
129232,b339da9780a747f4,you cal this television i would rather cut my eyes of than watch this horse the rifleman is nothing but hours of boredom rifleman real tv robot chicken real tv if you want to watch awesome funy amusing tv that s what robot chicken is it started season in september so hahah robot chicken is beta than da rifel man boi robot chicken has moar sesinz den du rifleman boi in yo fais chuk ,1
73911,c5bd41e05d9da7d3,ilegal zionist entity hi country not recognized this entity ad article and delete al zionist jewish bulshit source he is partial propaganda ,1
50279,86699da370650f41, im blocked bitch ,1
131874,c1ad0a446fe9babe,fine i se you re not gona work with me here screw you then ,1
116855,70ab735ba937681a,fuck you it war now ashole ,1
11789,1f276d2ba3a92a79,are you moron or stupid or both i created my personal page for this so move al this blody useful information there if it is necesary ,1
47979,803109343a9b79b8, beitch ana likes to suk ma dek,1
33320,58c332587fd903ba, stop your fucking spaming i have told you and your sock meat pupets a dozen or more times to stop your fucking spaming your incesant spaming on editors pages wil not help your fucking cause at al it wil merely continue to confirm editors opinions that not only is the article not valid but there are problems with the editors that wil ned to be adresed as wel the only thing that wil kep the article is if you present significant coverage from reliable third party sources consider this your final warning trpod aka the red pen of dom ,1
